"id","year_film","year_ceremony","ceremony","category","name","film","winner"
2693,1952,1953,25,"FILM EDITING","Elmo Williams, Harry Gerstad","High Noon","WINNER"
2694,1952,1953,25,"FILM EDITING","Ralph Kemplen","Moulin Rouge","NOMINATED"
2820,1953,1954,26,"FILM EDITING","Irvine (Cotton) Warburton","Crazylegs","NOMINATED"
2821,1953,1954,26,"FILM EDITING","William Lyon","From Here to Eternity","WINNER"
2822,1953,1954,26,"FILM EDITING","Otto Ludwig","The Moon Is Blue","NOMINATED"
2823,1953,1954,26,"FILM EDITING","Robert Swink","Roman Holiday","NOMINATED"
2824,1953,1954,26,"FILM EDITING","Everett Douglas","The War of the Worlds","NOMINATED"
2946,1954,1955,27,"FILM EDITING","William A. Lyon, Henry Batista","The Caine Mutiny","NOMINATED"
2947,1954,1955,27,"FILM EDITING","Ralph Dawson","The High and the Mighty","NOMINATED"
2948,1954,1955,27,"FILM EDITING","Gene Milford","On the Waterfront","WINNER"
2949,1954,1955,27,"FILM EDITING","Ralph E. Winters","Seven Brides for Seven Brothers","NOMINATED"
2950,1954,1955,27,"FILM EDITING","Elmo Williams","20,000 Leagues under the Sea","NOMINATED"
3073,1955,1956,28,"FILM EDITING","Ferris Webster","Blackboard Jungle","NOMINATED"
3074,1955,1956,28,"FILM EDITING","Alma Macrorie","The Bridges at Toko-Ri","NOMINATED"
3075,1955,1956,28,"FILM EDITING","Gene Ruggiero, George Boemler","Oklahoma!","NOMINATED"
3076,1955,1956,28,"FILM EDITING","Charles Nelson, William A. Lyon","Picnic","WINNER"
3077,1955,1956,28,"FILM EDITING","Warren Low","The Rose Tattoo","NOMINATED"
3198,1956,1957,29,"FILM EDITING","Gene Ruggiero, Paul Weatherwax","Around the World in 80 Days","WINNER"
3199,1956,1957,29,"FILM EDITING","Merrill G. White","The Brave One","NOMINATED"
3200,1956,1957,29,"FILM EDITING","William Hornbeck, Philip W. Anderson, Fred Bohanan","Giant","NOMINATED"
3201,1956,1957,29,"FILM EDITING","Albert Akst","Somebody Up There Likes Me","NOMINATED"
3202,1956,1957,29,"FILM EDITING","Anne Bauchens","The Ten Commandments","NOMINATED"
3306,1957,1958,30,"FILM EDITING","Peter Taylor","The Bridge on the River Kwai","WINNER"
3307,1957,1958,30,"FILM EDITING","Warren Low","Gunfight at the O.K. Corral","NOMINATED"
3308,1957,1958,30,"FILM EDITING","Viola Lawrence, Jerome Thoms","Pal Joey","NOMINATED"
3309,1957,1958,30,"FILM EDITING","Arthur P. Schmidt, Philip W. Anderson","Sayonara","NOMINATED"
3310,1957,1958,30,"FILM EDITING","Daniel Mandell","Witness for the Prosecution","NOMINATED"
3417,1958,1959,31,"FILM EDITING","William Ziegler","Auntie Mame","NOMINATED"
3418,1958,1959,31,"FILM EDITING","William A. Lyon, Al Clark","Cowboy","NOMINATED"
3419,1958,1959,31,"FILM EDITING","Frederic Knudtson","The Defiant Ones","NOMINATED"
3420,1958,1959,31,"FILM EDITING","Adrienne Fazan","Gigi","WINNER"
3421,1958,1959,31,"FILM EDITING","William Hornbeck","I Want to Live!","NOMINATED"
3534,1959,1960,32,"FILM EDITING","Louis R. Loeffler","Anatomy of a Murder","NOMINATED"
3535,1959,1960,32,"FILM EDITING","Ralph E. Winters, John D. Dunning","Ben-Hur","WINNER"
3536,1959,1960,32,"FILM EDITING","George Tomasini","North by Northwest","NOMINATED"
3537,1959,1960,32,"FILM EDITING","Walter Thompson","The Nun's Story","NOMINATED"
3538,1959,1960,32,"FILM EDITING","Frederic Knudtson","On the Beach","NOMINATED"
3655,1960,1961,33,"FILM EDITING","Stuart Gilmore","The Alamo","NOMINATED"
3656,1960,1961,33,"FILM EDITING","Daniel Mandell","The Apartment","WINNER"
3657,1960,1961,33,"FILM EDITING","Frederic Knudtson","Inherit the Wind","NOMINATED"
3658,1960,1961,33,"FILM EDITING","Viola Lawrence, Al Clark","Pepe","NOMINATED"
3659,1960,1961,33,"FILM EDITING","Robert Lawrence","Spartacus","NOMINATED"
3777,1961,1962,34,"FILM EDITING","William H. Reynolds","Fanny","NOMINATED"
3778,1961,1962,34,"FILM EDITING","Alan Osbiston","The Guns of Navarone","NOMINATED"
3779,1961,1962,34,"FILM EDITING","Frederic Knudtson","Judgment at Nuremberg","NOMINATED"
3780,1961,1962,34,"FILM EDITING","Philip W. Anderson","The Parent Trap","NOMINATED"
3781,1961,1962,34,"FILM EDITING","Thomas Stanford","West Side Story","WINNER"
3899,1962,1963,35,"FILM EDITING","Anne Coates","Lawrence of Arabia","WINNER"
3900,1962,1963,35,"FILM EDITING","Samuel E. Beetley","The Longest Day","NOMINATED"
3901,1962,1963,35,"FILM EDITING","Ferris Webster","The Manchurian Candidate","NOMINATED"
3902,1962,1963,35,"FILM EDITING","William Ziegler","Meredith Willson's The Music Man","NOMINATED"
3903,1962,1963,35,"FILM EDITING","John McSweeney, Jr.","Mutiny on the Bounty","NOMINATED"
4021,1963,1964,36,"FILM EDITING","Louis R. Loeffler","The Cardinal","NOMINATED"
4022,1963,1964,36,"FILM EDITING","Dorothy Spencer","Cleopatra","NOMINATED"
4023,1963,1964,36,"FILM EDITING","Ferris Webster","The Great Escape","NOMINATED"
4024,1963,1964,36,"FILM EDITING","Harold F. Kress","How the West Was Won","WINNER"
4025,1963,1964,36,"FILM EDITING","Frederic Knudtson, Robert C. Jones, Gene Fowler, Jr.","It's a Mad, Mad, Mad, Mad World","NOMINATED"
4146,1964,1965,37,"FILM EDITING","Anne Coates","Becket","NOMINATED"
4147,1964,1965,37,"FILM EDITING","Ted J. Kent","Father Goose","NOMINATED"
4148,1964,1965,37,"FILM EDITING","Michael Luciano","Hush...Hush, Sweet Charlotte","NOMINATED"
4149,1964,1965,37,"FILM EDITING","Cotton Warburton","Mary Poppins","WINNER"
4150,1964,1965,37,"FILM EDITING","William Ziegler","My Fair Lady","NOMINATED"
4268,1965,1966,38,"FILM EDITING","Charles Nelson","Cat Ballou","NOMINATED"
4269,1965,1966,38,"FILM EDITING","Norman Savage","Doctor Zhivago","NOMINATED"
4270,1965,1966,38,"FILM EDITING","Michael Luciano","The Flight of the Phoenix","NOMINATED"
4271,1965,1966,38,"FILM EDITING","Ralph E. Winters","The Great Race","NOMINATED"
4272,1965,1966,38,"FILM EDITING","William Reynolds","The Sound of Music","WINNER"
4393,1966,1967,39,"FILM EDITING","William B. Murphy","Fantastic Voyage","NOMINATED"
4394,1966,1967,39,"FILM EDITING","Fredric Steinkamp, Henry Berman, Stewart Linder, Frank Santillo","Grand Prix","WINNER"
4395,1966,1967,39,"FILM EDITING","Hal Ashby, J. Terry Williams","The Russians Are Coming The Russians Are Coming","NOMINATED"
4396,1966,1967,39,"FILM EDITING","William Reynolds","The Sand Pebbles","NOMINATED"
4397,1966,1967,39,"FILM EDITING","Sam O'Steen","Who's Afraid of Virginia Woolf?","NOMINATED"
4502,1967,1968,40,"FILM EDITING","Frank P. Keller","Beach Red","NOMINATED"
4503,1967,1968,40,"FILM EDITING","Michael Luciano","The Dirty Dozen","NOMINATED"
4504,1967,1968,40,"FILM EDITING","Samuel E. Beetley, Marjorie Fowler","Doctor Dolittle","NOMINATED"
4505,1967,1968,40,"FILM EDITING","Robert C. Jones","Guess Who's Coming to Dinner","NOMINATED"
4506,1967,1968,40,"FILM EDITING","Hal Ashby","In the Heat of the Night","WINNER"
4611,1968,1969,41,"FILM EDITING","Frank P. Keller","Bullitt","WINNER"
4612,1968,1969,41,"FILM EDITING","Robert Swink, Maury Winetrobe, William Sands","Funny Girl","NOMINATED"
4613,1968,1969,41,"FILM EDITING","Frank Bracht","The Odd Couple","NOMINATED"
4614,1968,1969,41,"FILM EDITING","Ralph Kemplen","Oliver!","NOMINATED"
4615,1968,1969,41,"FILM EDITING","Fred Feitshans, Eve Newman","Wild in the Streets","NOMINATED"
4719,1969,1970,42,"FILM EDITING","William Reynolds","Hello, Dolly!","NOMINATED"
