"id","year_film","year_ceremony","ceremony","category","name","film","winner"
864,1939,1940,12,"MUSIC (Scoring)","Cy Feuer","She Married a Cop","NOMINATED"
865,1939,1940,12,"MUSIC (Scoring)","Richard Hageman, Frank Harling, John Leipold, Leo Shuken","Stagecoach","WINNER"
866,1939,1940,12,"MUSIC (Scoring)","Louis Silvers","Swanee River","NOMINATED"
867,1939,1940,12,"MUSIC (Scoring)","Alfred Newman","They Shall Have Music","NOMINATED"
868,1939,1940,12,"MUSIC (Scoring)","Victor Young","Way Down South","NOMINATED"
991,1940,1941,13,"MUSIC (Original Score)","Victor Young","Arizona","NOMINATED"
992,1940,1941,13,"MUSIC (Original Score)","Victor Young","The Dark Command","NOMINATED"
993,1940,1941,13,"MUSIC (Original Score)","Louis Gruenberg","The Fight for Life","NOMINATED"
994,1940,1941,13,"MUSIC (Original Score)","Meredith Willson","The Great Dictator","NOMINATED"
995,1940,1941,13,"MUSIC (Original Score)","Frank Skinner","The House of the Seven Gables","NOMINATED"
996,1940,1941,13,"MUSIC (Original Score)","Richard Hageman","The Howards of Virginia","NOMINATED"
997,1940,1941,13,"MUSIC (Original Score)","Max Steiner","The Letter","NOMINATED"
998,1940,1941,13,"MUSIC (Original Score)","Richard Hageman","The Long Voyage Home","NOMINATED"
999,1940,1941,13,"MUSIC (Original Score)","Alfred Newman","The Mark of Zorro","NOMINATED"
1000,1940,1941,13,"MUSIC (Original Score)","Roy Webb","My Favorite Wife","NOMINATED"
1001,1940,1941,13,"MUSIC (Original Score)","Victor Young","North West Mounted Police","NOMINATED"
1002,1940,1941,13,"MUSIC (Original Score)","Werner Heymann","One Million B.C.","NOMINATED"
1003,1940,1941,13,"MUSIC (Original Score)","Aaron Copland","Our Town","NOMINATED"
1004,1940,1941,13,"MUSIC (Original Score)","Leigh Harline, Paul J. Smith, Ned Washington","Pinocchio","WINNER"
1005,1940,1941,13,"MUSIC (Original Score)","Franz Waxman","Rebecca","NOMINATED"
1006,1940,1941,13,"MUSIC (Original Score)","Miklos Rozsa","The Thief of Bagdad","NOMINATED"
1007,1940,1941,13,"MUSIC (Original Score)","Herbert Stothart","Waterloo Bridge","NOMINATED"
1008,1940,1941,13,"MUSIC (Scoring)","Victor Young","Arise, My Love","NOMINATED"
1009,1940,1941,13,"MUSIC (Scoring)","Cy Feuer","Hit Parade of 1941","NOMINATED"
1010,1940,1941,13,"MUSIC (Scoring)","Anthony Collins","Irene","NOMINATED"
1011,1940,1941,13,"MUSIC (Scoring)","Aaron Copland","Our Town","NOMINATED"
1012,1940,1941,13,"MUSIC (Scoring)","Erich Wolfgang Korngold","The Sea Hawk","NOMINATED"
1013,1940,1941,13,"MUSIC (Scoring)","Artie Shaw","Second Chorus","NOMINATED"
1014,1940,1941,13,"MUSIC (Scoring)","Charles Previn","Spring Parade","NOMINATED"
1015,1940,1941,13,"MUSIC (Scoring)","Roger Edens, Georgie Stoll","Strike Up the Band","NOMINATED"
1016,1940,1941,13,"MUSIC (Scoring)","Alfred Newman","Tin Pan Alley","WINNER"
1160,1941,1942,14,"MUSIC (Music Score of a Dramatic Picture)","Bernard Herrmann","All That Money Can Buy","WINNER"
1161,1941,1942,14,"MUSIC (Music Score of a Dramatic Picture)","Frank Skinner","Back Street","NOMINATED"
1162,1941,1942,14,"MUSIC (Music Score of a Dramatic Picture)","Alfred Newman","Ball of Fire","NOMINATED"
1163,1941,1942,14,"MUSIC (Music Score of a Dramatic Picture)","Edward Ward","Cheers for Miss Bishop","NOMINATED"
1164,1941,1942,14,"MUSIC (Music Score of a Dramatic Picture)","Bernard Herrmann","Citizen Kane","NOMINATED"
1165,1941,1942,14,"MUSIC (Music Score of a Dramatic Picture)","Franz Waxman","Dr. Jekyll and Mr. Hyde","NOMINATED"
1166,1941,1942,14,"MUSIC (Music Score of a Dramatic Picture)","Victor Young","Hold Back the Dawn","NOMINATED"
1167,1941,1942,14,"MUSIC (Music Score of a Dramatic Picture)","Alfred Newman","How Green Was My Valley","NOMINATED"
1168,1941,1942,14,"MUSIC (Music Score of a Dramatic Picture)","Edward Kay","King of the Zombies","NOMINATED"
1169,1941,1942,14,"MUSIC (Music Score of a Dramatic Picture)","Morris Stoloff, Ernst Toch","Ladies in Retirement","NOMINATED"
1170,1941,1942,14,"MUSIC (Music Score of a Dramatic Picture)","Meredith Willson","The Little Foxes","NOMINATED"
1171,1941,1942,14,"MUSIC (Music Score of a Dramatic Picture)","Miklos Rozsa","Lydia","NOMINATED"
1172,1941,1942,14,"MUSIC (Music Score of a Dramatic Picture)","Cy Feuer, Walter Scharf","Mercy Island","NOMINATED"
1173,1941,1942,14,"MUSIC (Music Score of a Dramatic Picture)","Max Steiner","Sergeant York","NOMINATED"
1174,1941,1942,14,"MUSIC (Music Score of a Dramatic Picture)","Louis Gruenberg","So Ends Our Night","NOMINATED"
1175,1941,1942,14,"MUSIC (Music Score of a Dramatic Picture)","Miklos Rozsa","Sundown","NOMINATED"
1176,1941,1942,14,"MUSIC (Music Score of a Dramatic Picture)","Franz Waxman","Suspicion","NOMINATED"
1177,1941,1942,14,"MUSIC (Music Score of a Dramatic Picture)","Edward Ward","Tanks a Million","NOMINATED"
1178,1941,1942,14,"MUSIC (Music Score of a Dramatic Picture)","Werner Heymann","That Uncertain Feeling","NOMINATED"
1179,1941,1942,14,"MUSIC (Music Score of a Dramatic Picture)","Richard Hageman","This Woman Is Mine","NOMINATED"
1180,1941,1942,14,"MUSIC (Scoring of a Musical Picture)","Edward Ward","All-American Co-Ed","NOMINATED"
1181,1941,1942,14,"MUSIC (Scoring of a Musical Picture)","Robert Emmett Dolan","Birth of the Blues","NOMINATED"
1182,1941,1942,14,"MUSIC (Scoring of a Musical Picture)","Charles Previn","Buck Privates","NOMINATED"
1183,1941,1942,14,"MUSIC (Scoring of a Musical Picture)","Herbert Stothart, Bronislau Kaper","The Chocolate Soldier","NOMINATED"
1184,1941,1942,14,"MUSIC (Scoring of a Musical Picture)","Frank Churchill, Oliver Wallace","Dumbo","WINNER"
1185,1941,1942,14,"MUSIC (Scoring of a Musical Picture)","Cy Feuer","Ice-Capades","NOMINATED"
1186,1941,1942,14,"MUSIC (Scoring of a Musical Picture)","Heinz Roemheld","The Strawberry Blonde","NOMINATED"
1187,1941,1942,14,"MUSIC (Scoring of a Musical Picture)","Emil Newman","Sun Valley Serenade","NOMINATED"
1188,1941,1942,14,"MUSIC (Scoring of a Musical Picture)","Anthony Collins","Sunny","NOMINATED"
1189,1941,1942,14,"MUSIC (Scoring of a Musical Picture)","Morris Stoloff","You'll Never Get Rich","NOMINATED"
1357,1942,1943,15,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Frank Skinner","Arabian Nights","NOMINATED"
1358,1942,1943,15,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Frank Churchill, Edward Plumb","Bambi","NOMINATED"
1359,1942,1943,15,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Alfred Newman","The Black Swan","NOMINATED"
1360,1942,1943,15,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Dimitri Tiomkin","The Corsican Brothers","NOMINATED"
1361,1942,1943,15,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Victor Young","Flying Tigers","NOMINATED"
1362,1942,1943,15,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Max Terr","The Gold Rush","NOMINATED"
1363,1942,1943,15,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Roy Webb","I Married a Witch","NOMINATED"
1364,1942,1943,15,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Roy Webb","Joan of Paris","NOMINATED"
