"id","year_film","year_ceremony","ceremony","category","name","film","winner"
7320,1993,1994,66,"WRITING (Screenplay Written Directly for the Screen)","Jeff Maguire","In the Line of Fire","NOMINATED"
7321,1993,1994,66,"WRITING (Screenplay Written Directly for the Screen)","Ron Nyswaner","Philadelphia","NOMINATED"
7322,1993,1994,66,"WRITING (Screenplay Written Directly for the Screen)","Jane Campion","The Piano","WINNER"
7323,1993,1994,66,"WRITING (Screenplay Written Directly for the Screen)","Screenplay by Nora Ephron, David S. Ward, Jeff Arch;  Story by Jeff Arch","Sleepless in Seattle","NOMINATED"
7425,1994,1995,67,"WRITING (Screenplay Based on Material Previously Produced or Published)","Eric Roth","Forrest Gump","WINNER"
7426,1994,1995,67,"WRITING (Screenplay Based on Material Previously Produced or Published)","Alan Bennett","The Madness of King George","NOMINATED"
7427,1994,1995,67,"WRITING (Screenplay Based on Material Previously Produced or Published)","Robert Benton","Nobody's Fool","NOMINATED"
7428,1994,1995,67,"WRITING (Screenplay Based on Material Previously Produced or Published)","Paul Attanasio","Quiz Show","NOMINATED"
7429,1994,1995,67,"WRITING (Screenplay Based on Material Previously Produced or Published)","Frank Darabont","The Shawshank Redemption","NOMINATED"
7430,1994,1995,67,"WRITING (Screenplay Written Directly for the Screen)","Woody Allen, Douglas McGrath","Bullets over Broadway","NOMINATED"
7431,1994,1995,67,"WRITING (Screenplay Written Directly for the Screen)","Richard Curtis","Four Weddings and a Funeral","NOMINATED"
7432,1994,1995,67,"WRITING (Screenplay Written Directly for the Screen)","Frances Walsh, Peter Jackson","Heavenly Creatures","NOMINATED"
7433,1994,1995,67,"WRITING (Screenplay Written Directly for the Screen)","Screenplay by Quentin Tarantino;  Stories by Quentin Tarantino & Roger Avary","Pulp Fiction","WINNER"
7434,1994,1995,67,"WRITING (Screenplay Written Directly for the Screen)","Krzysztof Piesiewicz, Krzysztof Kieslowski","Red","NOMINATED"
7541,1995,1996,68,"WRITING (Screenplay Based on Material Previously Produced or Published)","William Broyles, Jr., Al Reinert","Apollo 13","NOMINATED"
7542,1995,1996,68,"WRITING (Screenplay Based on Material Previously Produced or Published)","George Miller, Chris Noonan","Babe","NOMINATED"
7543,1995,1996,68,"WRITING (Screenplay Based on Material Previously Produced or Published)","Mike Figgis","Leaving Las Vegas","NOMINATED"
7544,1995,1996,68,"WRITING (Screenplay Based on Material Previously Produced or Published)","Anna Pavignano, Michael Radford, Furio Scarpelli, Giacomo Scarpelli, Massimo Troisi","The Postman (Il Postino)","NOMINATED"
7545,1995,1996,68,"WRITING (Screenplay Based on Material Previously Produced or Published)","Emma Thompson","Sense and Sensibility","WINNER"
7546,1995,1996,68,"WRITING (Screenplay Written Directly for the Screen)","Randall Wallace","Braveheart","NOMINATED"
7547,1995,1996,68,"WRITING (Screenplay Written Directly for the Screen)","Woody Allen","Mighty Aphrodite","NOMINATED"
7548,1995,1996,68,"WRITING (Screenplay Written Directly for the Screen)","Stephen J. Rivele, Christopher Wilkinson, Oliver Stone","Nixon","NOMINATED"
7549,1995,1996,68,"WRITING (Screenplay Written Directly for the Screen)","Screenplay by Joss Whedon, Andrew Stanton, Joel Cohen, Alec Sokolow;  Story by John Lasseter, Peter Docter, Andrew Stanton, Joe Ranft","Toy Story","NOMINATED"
7550,1995,1996,68,"WRITING (Screenplay Written Directly for the Screen)","Christopher McQuarrie","The Usual Suspects","WINNER"
7657,1996,1997,69,"WRITING (Screenplay Based on Material Previously Produced or Published)","Arthur Miller","The Crucible","NOMINATED"
7658,1996,1997,69,"WRITING (Screenplay Based on Material Previously Produced or Published)","Anthony Minghella","The English Patient","NOMINATED"
7659,1996,1997,69,"WRITING (Screenplay Based on Material Previously Produced or Published)","Kenneth Branagh","Hamlet","NOMINATED"
7660,1996,1997,69,"WRITING (Screenplay Based on Material Previously Produced or Published)","Billy Bob Thornton","Sling Blade","WINNER"
7661,1996,1997,69,"WRITING (Screenplay Based on Material Previously Produced or Published)","John Hodge","Trainspotting","NOMINATED"
7662,1996,1997,69,"WRITING (Screenplay Written Directly for the Screen)","Ethan Coen, Joel Coen","Fargo","WINNER"
7663,1996,1997,69,"WRITING (Screenplay Written Directly for the Screen)","Cameron Crowe","Jerry Maguire","NOMINATED"
7664,1996,1997,69,"WRITING (Screenplay Written Directly for the Screen)","John Sayles","Lone Star","NOMINATED"
7665,1996,1997,69,"WRITING (Screenplay Written Directly for the Screen)","Mike Leigh","Secrets & Lies","NOMINATED"
7666,1996,1997,69,"WRITING (Screenplay Written Directly for the Screen)","Screenplay by Jan Sardi;  Story by Scott Hicks","Shine","NOMINATED"
7773,1997,1998,70,"WRITING (Screenplay Based on Material Previously Produced or Published)","Paul Attanasio","Donnie Brasco","NOMINATED"
7774,1997,1998,70,"WRITING (Screenplay Based on Material Previously Produced or Published)","Brian Helgeland, Curtis Hanson","L.A. Confidential","WINNER"
7775,1997,1998,70,"WRITING (Screenplay Based on Material Previously Produced or Published)","Atom Egoyan","The Sweet Hereafter","NOMINATED"
7776,1997,1998,70,"WRITING (Screenplay Based on Material Previously Produced or Published)","Hilary Henkin, David Mamet","Wag the Dog","NOMINATED"
7777,1997,1998,70,"WRITING (Screenplay Based on Material Previously Produced or Published)","Hossein Amini","The Wings of the Dove","NOMINATED"
7778,1997,1998,70,"WRITING (Screenplay Written Directly for the Screen)","Screenplay by Mark Andrus, James L. Brooks;  Story by Mark Andrus","As Good as It Gets","NOMINATED"
7779,1997,1998,70,"WRITING (Screenplay Written Directly for the Screen)","Paul Thomas Anderson","Boogie Nights","NOMINATED"
7780,1997,1998,70,"WRITING (Screenplay Written Directly for the Screen)","Woody Allen","Deconstructing Harry","NOMINATED"
7781,1997,1998,70,"WRITING (Screenplay Written Directly for the Screen)","Simon Beaufoy","The Full Monty","NOMINATED"
7782,1997,1998,70,"WRITING (Screenplay Written Directly for the Screen)","Ben Affleck, Matt Damon","Good Will Hunting","WINNER"
7886,1998,1999,71,"WRITING (Screenplay Based on Material Previously Produced or Published)","Bill Condon","Gods and Monsters","WINNER"
7887,1998,1999,71,"WRITING (Screenplay Based on Material Previously Produced or Published)","Scott Frank","Out of Sight","NOMINATED"
7888,1998,1999,71,"WRITING (Screenplay Based on Material Previously Produced or Published)","Elaine May","Primary Colors","NOMINATED"
7889,1998,1999,71,"WRITING (Screenplay Based on Material Previously Produced or Published)","Scott B. Smith","A Simple Plan","NOMINATED"
7890,1998,1999,71,"WRITING (Screenplay Based on Material Previously Produced or Published)","Terrence Malick","The Thin Red Line","NOMINATED"
7891,1998,1999,71,"WRITING (Screenplay Written Directly for the Screen)","Screenplay by Warren Beatty, Jeremy Pikser;  Story by Warren Beatty","Bulworth","NOMINATED"
7892,1998,1999,71,"WRITING (Screenplay Written Directly for the Screen)","Vincenzo Cerami, Roberto Benigni","Life Is Beautiful","NOMINATED"
7893,1998,1999,71,"WRITING (Screenplay Written Directly for the Screen)","Robert Rodat","Saving Private Ryan","NOMINATED"
7894,1998,1999,71,"WRITING (Screenplay Written Directly for the Screen)","Marc Norman, Tom Stoppard","Shakespeare in Love","WINNER"
7895,1998,1999,71,"WRITING (Screenplay Written Directly for the Screen)","Andrew Niccol","The Truman Show","NOMINATED"
7996,1999,2000,72,"WRITING (Screenplay Based on Material Previously Produced or Published)","John Irving","The Cider House Rules","WINNER"
7997,1999,2000,72,"WRITING (Screenplay Based on Material Previously Produced or Published)","Alexander Payne, Jim Taylor","Election","NOMINATED"
7998,1999,2000,72,"WRITING (Screenplay Based on Material Previously Produced or Published)","Frank Darabont","The Green Mile","NOMINATED"
7999,1999,2000,72,"WRITING (Screenplay Based on Material Previously Produced or Published)","Eric Roth, Michael Mann","The Insider","NOMINATED"
8000,1999,2000,72,"WRITING (Screenplay Based on Material Previously Produced or Published)","Anthony Minghella","The Talented Mr. Ripley","NOMINATED"
8001,1999,2000,72,"WRITING (Screenplay Written Directly for the Screen)","Alan Ball","American Beauty","WINNER"
8002,1999,2000,72,"WRITING (Screenplay Written Directly for the Screen)","Charlie Kaufman","Being John Malkovich","NOMINATED"
8003,1999,2000,72,"WRITING (Screenplay Written Directly for the Screen)","Paul Thomas Anderson","Magnolia","NOMINATED"
8004,1999,2000,72,"WRITING (Screenplay Written Directly for the Screen)","M. Night Shyamalan","The Sixth Sense","NOMINATED"
8005,1999,2000,72,"WRITING (Screenplay Written Directly for the Screen)","Mike Leigh","Topsy-Turvy","NOMINATED"
8104,2000,2001,73,"WRITING (Screenplay Based on Material Previously Produced or Published)","Screenplay by Robert Nelson Jacobs","Chocolat","NOMINATED"
8105,2000,2001,73,"WRITING (Screenplay Based on Material Previously Produced or Published)","Written by Wang Hui Ling and James Schamus and Tsai Kuo Jung","Crouching Tiger, Hidden Dragon","NOMINATED"
8106,2000,2001,73,"WRITING (Screenplay Based on Material Previously Produced or Published)","Written by Ethan Coen & Joel Coen","O Brother, Where Art Thou?","NOMINATED"
8107,2000,2001,73,"WRITING (Screenplay Based on Material Previously Produced or Published)","Screenplay by Stephen Gaghan","Traffic","WINNER"
8108,2000,2001,73,"WRITING (Screenplay Based on Material Previously Produced or Published)","Screenplay by Steve Kloves","Wonder Boys","NOMINATED"
8109,2000,2001,73,"WRITING (Screenplay Written Directly for the Screen)","Written by Cameron Crowe","Almost Famous","WINNER"
8110,2000,2001,73,"WRITING (Screenplay Written Directly for the Screen)","Written by Lee Hall","Billy Elliot","NOMINATED"
8111,2000,2001,73,"WRITING (Screenplay Written Directly for the Screen)","Written by Susannah Grant","Erin Brockovich","NOMINATED"
8112,2000,2001,73,"WRITING (Screenplay Written Directly for the Screen)","Screenplay by David Franzoni and John Logan and William Nicholson;  Story by David Franzoni","Gladiator","NOMINATED"
8113,2000,2001,73,"WRITING (Screenplay Written Directly for the Screen)","Written by Kenneth Lonergan","You Can Count on Me","NOMINATED"
8216,2001,2002,74,"WRITING (Screenplay Based on Material Previously Produced or Published)","Written by Akiva Goldsman","A Beautiful Mind","WINNER"
8217,2001,2002,74,"WRITING (Screenplay Based on Material Previously Produced or Published)","Written by Daniel Clowes & Terry Zwigoff","Ghost World","NOMINATED"
8218,2001,2002,74,"WRITING (Screenplay Based on Material Previously Produced or Published)","Screenplay by Rob Festinger and Todd Field","In the Bedroom","NOMINATED"
9504,2012,2013,85,"WRITING (Adapted Screenplay)","Screenplay by Tony Kushner","Lincoln","NOMINATED"
8219,2001,2002,74,"WRITING (Screenplay Based on Material Previously Produced or Published)","Screenplay by Fran Walsh, Philippa Boyens, Peter Jackson","The Lord of the Rings: The Fellowship of the Ring","NOMINATED"
8220,2001,2002,74,"WRITING (Screenplay Based on Material Previously Produced or Published)","Written by Ted Elliott & Terry Rossio and Joe Stillman and Roger S.H. Schulman","Shrek","NOMINATED"
8221,2001,2002,74,"WRITING (Screenplay Written Directly for the Screen)","Screenplay by Guillaume Laurant and Jean-Pierre Jeunet; Dialogue by Guillaume Laurant","Amélie","NOMINATED"
8222,2001,2002,74,"WRITING (Screenplay Written Directly for the Screen)","Written by Julian Fellowes","Gosford Park","WINNER"
8223,2001,2002,74,"WRITING (Screenplay Written Directly for the Screen)","Screenplay by Christopher Nolan; Story by Jonathan Nolan","Memento","NOMINATED"
8224,2001,2002,74,"WRITING (Screenplay Written Directly for the Screen)","Written by Milo Addica & Will Rokos","Monster's Ball","NOMINATED"
8225,2001,2002,74,"WRITING (Screenplay Written Directly for the Screen)","Written by Wes Anderson & Owen Wilson","The Royal Tenenbaums","NOMINATED"
8331,2002,2003,75,"WRITING (Adapted Screenplay)","Screenplay by Peter Hedges and Chris Weitz & Paul Weitz","About a Boy","NOMINATED"
8332,2002,2003,75,"WRITING (Adapted Screenplay)","Screenplay by Charlie Kaufman and Donald Kaufman","Adaptation","NOMINATED"
8333,2002,2003,75,"WRITING (Adapted Screenplay)","Screenplay by Bill Condon","Chicago","NOMINATED"
8334,2002,2003,75,"WRITING (Adapted Screenplay)","Screenplay by David Hare","The Hours","NOMINATED"
8335,2002,2003,75,"WRITING (Adapted Screenplay)","Screenplay by Ronald Harwood","The Pianist","WINNER"
8336,2002,2003,75,"WRITING (Original Screenplay)","Written by Todd Haynes","Far from Heaven","NOMINATED"
8337,2002,2003,75,"WRITING (Original Screenplay)","Screenplay by Jay Cocks and Steve Zaillian and Kenneth Lonergan; Story by Jay Cocks","Gangs of New York","NOMINATED"
8338,2002,2003,75,"WRITING (Original Screenplay)","Written by Nia Vardalos","My Big Fat Greek Wedding","NOMINATED"
8339,2002,2003,75,"WRITING (Original Screenplay)","Written by Pedro Almodóvar","Talk to Her","WINNER"
8340,2002,2003,75,"WRITING (Original Screenplay)","Written by Carlos Cuarón and Alfonso Cuarón","Y Tu Mamá También","NOMINATED"
8442,2003,2004,76,"WRITING (Adapted Screenplay)","Written by Robert Pulcini & Shari Springer Berman","American Splendor","NOMINATED"
8443,2003,2004,76,"WRITING (Adapted Screenplay)","Screenplay by Braulio Mantovani","City of God","NOMINATED"
8444,2003,2004,76,"WRITING (Adapted Screenplay)","Screenplay by Fran Walsh, Philippa Boyens & Peter Jackson","The Lord of the Rings: The Return of the King","WINNER"
8445,2003,2004,76,"WRITING (Adapted Screenplay)","Screenplay by Brian Helgeland","Mystic River","NOMINATED"
8446,2003,2004,76,"WRITING (Adapted Screenplay)","Written for the Screen by Gary Ross","Seabiscuit","NOMINATED"
8447,2003,2004,76,"WRITING (Original Screenplay)","Written by Denys Arcand","The Barbarian Invasions","NOMINATED"
8448,2003,2004,76,"WRITING (Original Screenplay)","Written by Steven Knight","Dirty Pretty Things","NOMINATED"
8449,2003,2004,76,"WRITING (Original Screenplay)","Screenplay by Andrew Stanton, Bob Peterson and David Reynolds; Original Story by Andrew Stanton","Finding Nemo","NOMINATED"
8450,2003,2004,76,"WRITING (Original Screenplay)","Written by Jim Sheridan & Naomi Sheridan & Kirsten Sheridan","In America","NOMINATED"
8451,2003,2004,76,"WRITING (Original Screenplay)","Written by Sofia Coppola","Lost in Translation","WINNER"
8555,2004,2005,77,"WRITING (Adapted Screenplay)","Screenplay by Richard Linklater & Julie Delpy & Ethan Hawke; Story by Richard Linklater & Kim Krizan","Before Sunset","NOMINATED"
8556,2004,2005,77,"WRITING (Adapted Screenplay)","Screenplay by David Magee","Finding Neverland","NOMINATED"
8557,2004,2005,77,"WRITING (Adapted Screenplay)","Screenplay by Paul Haggis","Million Dollar Baby","NOMINATED"
8558,2004,2005,77,"WRITING (Adapted Screenplay)","Screenplay by José Rivera","The Motorcycle Diaries","NOMINATED"
8559,2004,2005,77,"WRITING (Adapted Screenplay)","Screenplay by Alexander Payne & Jim Taylor","Sideways","WINNER"
8560,2004,2005,77,"WRITING (Original Screenplay)","Written by John Logan","The Aviator","NOMINATED"
8561,2004,2005,77,"WRITING (Original Screenplay)","Screenplay by Charlie Kaufman; Story by Charlie Kaufman & Michel Gondry & Pierre Bismuth","Eternal Sunshine of the Spotless Mind","WINNER"
8562,2004,2005,77,"WRITING (Original Screenplay)","Written by Keir Pearson & Terry George","Hotel Rwanda","NOMINATED"
8563,2004,2005,77,"WRITING (Original Screenplay)","Written by Brad Bird","The Incredibles","NOMINATED"
8564,2004,2005,77,"WRITING (Original Screenplay)","Written by Mike Leigh","Vera Drake","NOMINATED"
8666,2005,2006,78,"WRITING (Adapted Screenplay)","Screenplay by Larry McMurtry & Diana Ossana","Brokeback Mountain","WINNER"
8667,2005,2006,78,"WRITING (Adapted Screenplay)","Screenplay by Dan Futterman","Capote","NOMINATED"
8668,2005,2006,78,"WRITING (Adapted Screenplay)","Screenplay by Jeffrey Caine","The Constant Gardener","NOMINATED"
8669,2005,2006,78,"WRITING (Adapted Screenplay)","Screenplay by Josh Olson","A History of Violence","NOMINATED"
8670,2005,2006,78,"WRITING (Adapted Screenplay)","Screenplay by Tony Kushner and Eric Roth","Munich","NOMINATED"
8671,2005,2006,78,"WRITING (Original Screenplay)","Screenplay by Paul Haggis & Bobby Moresco; Story by Paul Haggis","Crash","WINNER"
8672,2005,2006,78,"WRITING (Original Screenplay)","Screenplay by George Clooney & Grant Heslov","Good Night, and Good Luck.","NOMINATED"
8673,2005,2006,78,"WRITING (Original Screenplay)","Written by Woody Allen","Match Point","NOMINATED"
8674,2005,2006,78,"WRITING (Original Screenplay)","Written by Noah Baumbach","The Squid and the Whale","NOMINATED"
8675,2005,2006,78,"WRITING (Original Screenplay)","Written by Stephen Gaghan","Syriana","NOMINATED"
8780,2006,2007,79,"WRITING (Adapted Screenplay)","Screenplay by Sacha Baron Cohen & Anthony Hines & Peter Baynham & Dan Mazer; Story by Sacha Baron Cohen & Peter Baynham & Anthony Hines & Todd Phillips","Borat Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan","NOMINATED"
8781,2006,2007,79,"WRITING (Adapted Screenplay)","Screenplay by Alfonso Cuarón & Timothy J. Sexton and David Arata and Mark Fergus & Hawk Ostby","Children of Men","NOMINATED"
8782,2006,2007,79,"WRITING (Adapted Screenplay)","Screenplay by William Monahan","The Departed","WINNER"
8783,2006,2007,79,"WRITING (Adapted Screenplay)","Screenplay by Todd Field & Tom Perrotta","Little Children","NOMINATED"
8784,2006,2007,79,"WRITING (Adapted Screenplay)","Screenplay by Patrick Marber","Notes on a Scandal","NOMINATED"
8785,2006,2007,79,"WRITING (Original Screenplay)","Written by Guillermo Arriaga","Babel","NOMINATED"
8786,2006,2007,79,"WRITING (Original Screenplay)","Screenplay by Iris Yamashita; Story by Iris Yamashita & Paul Haggis","Letters from Iwo Jima","NOMINATED"
8787,2006,2007,79,"WRITING (Original Screenplay)","Written by Michael Arndt","Little Miss Sunshine","WINNER"
8788,2006,2007,79,"WRITING (Original Screenplay)","Written by Guillermo del Toro","Pan's Labyrinth","NOMINATED"
8789,2006,2007,79,"WRITING (Original Screenplay)","Written by Peter Morgan","The Queen","NOMINATED"
8895,2007,2008,80,"WRITING (Adapted Screenplay)","Screenplay by Christopher Hampton","Atonement","NOMINATED"
8896,2007,2008,80,"WRITING (Adapted Screenplay)","Written by Sarah Polley","Away from Her","NOMINATED"
8897,2007,2008,80,"WRITING (Adapted Screenplay)","Screenplay by Ronald Harwood","The Diving Bell and the Butterfly","NOMINATED"
8898,2007,2008,80,"WRITING (Adapted Screenplay)","Written for the screen by Joel Coen & Ethan Coen","No Country for Old Men","WINNER"
8899,2007,2008,80,"WRITING (Adapted Screenplay)","Written for the Screen by Paul Thomas Anderson","There Will Be Blood","NOMINATED"
8900,2007,2008,80,"WRITING (Original Screenplay)","Written by Diablo Cody","Juno","WINNER"
8901,2007,2008,80,"WRITING (Original Screenplay)","Written by Nancy Oliver","Lars and the Real Girl","NOMINATED"
8902,2007,2008,80,"WRITING (Original Screenplay)","Written by Tony Gilroy","Michael Clayton","NOMINATED"
8903,2007,2008,80,"WRITING (Original Screenplay)","Screenplay by Brad Bird; Story by Jan Pinkava, Jim Capobianco, Brad Bird","Ratatouille","NOMINATED"
8904,2007,2008,80,"WRITING (Original Screenplay)","Written by Tamara Jenkins","The Savages","NOMINATED"
9007,2008,2009,81,"WRITING (Adapted Screenplay)","Screenplay by Eric Roth; Screen story by Eric Roth and Robin Swicord","The Curious Case of Benjamin Button","NOMINATED"
9008,2008,2009,81,"WRITING (Adapted Screenplay)","Written by John Patrick Shanley","Doubt","NOMINATED"
9009,2008,2009,81,"WRITING (Adapted Screenplay)","Screenplay by Peter Morgan","Frost/Nixon","NOMINATED"
9010,2008,2009,81,"WRITING (Adapted Screenplay)","Screenplay by David Hare","The Reader","NOMINATED"
9011,2008,2009,81,"WRITING (Adapted Screenplay)","Screenplay by Simon Beaufoy","Slumdog Millionaire","WINNER"
9012,2008,2009,81,"WRITING (Original Screenplay)","Written by Courtney Hunt","Frozen River","NOMINATED"
9013,2008,2009,81,"WRITING (Original Screenplay)","Written by Mike Leigh","Happy-Go-Lucky","NOMINATED"
9014,2008,2009,81,"WRITING (Original Screenplay)","Written by Martin McDonagh","In Bruges","NOMINATED"
