"id","year_film","year_ceremony","ceremony","category","name","film","winner"
4993,1972,1973,45,"ACTOR IN A SUPPORTING ROLE","Joel Grey","Cabaret","WINNER"
4994,1972,1973,45,"ACTOR IN A SUPPORTING ROLE","Al Pacino","The Godfather","NOMINATED"
5094,1973,1974,46,"ACTOR IN A SUPPORTING ROLE","Vincent Gardenia","Bang the Drum Slowly","NOMINATED"
5095,1973,1974,46,"ACTOR IN A SUPPORTING ROLE","Jack Gilford","Save the Tiger","NOMINATED"
5096,1973,1974,46,"ACTOR IN A SUPPORTING ROLE","John Houseman","The Paper Chase","WINNER"
5097,1973,1974,46,"ACTOR IN A SUPPORTING ROLE","Jason Miller","The Exorcist","NOMINATED"
5098,1973,1974,46,"ACTOR IN A SUPPORTING ROLE","Randy Quaid","The Last Detail","NOMINATED"
5197,1974,1975,47,"ACTOR IN A SUPPORTING ROLE","Fred Astaire","The Towering Inferno","NOMINATED"
5198,1974,1975,47,"ACTOR IN A SUPPORTING ROLE","Jeff Bridges","Thunderbolt and Lightfoot","NOMINATED"
5199,1974,1975,47,"ACTOR IN A SUPPORTING ROLE","Robert De Niro","The Godfather Part II","WINNER"
5200,1974,1975,47,"ACTOR IN A SUPPORTING ROLE","Michael V. Gazzo","The Godfather Part II","NOMINATED"
5201,1974,1975,47,"ACTOR IN A SUPPORTING ROLE","Lee Strasberg","The Godfather Part II","NOMINATED"
5304,1975,1976,48,"ACTOR IN A SUPPORTING ROLE","George Burns","The Sunshine Boys","WINNER"
5305,1975,1976,48,"ACTOR IN A SUPPORTING ROLE","Brad Dourif","One Flew over the Cuckoo's Nest","NOMINATED"
5306,1975,1976,48,"ACTOR IN A SUPPORTING ROLE","Burgess Meredith","The Day of the Locust","NOMINATED"
5307,1975,1976,48,"ACTOR IN A SUPPORTING ROLE","Chris Sarandon","Dog Day Afternoon","NOMINATED"
5308,1975,1976,48,"ACTOR IN A SUPPORTING ROLE","Jack Warden","Shampoo","NOMINATED"
5411,1976,1977,49,"ACTOR IN A SUPPORTING ROLE","Ned Beatty","Network","NOMINATED"
5412,1976,1977,49,"ACTOR IN A SUPPORTING ROLE","Burgess Meredith","Rocky","NOMINATED"
5413,1976,1977,49,"ACTOR IN A SUPPORTING ROLE","Laurence Olivier","Marathon Man","NOMINATED"
5414,1976,1977,49,"ACTOR IN A SUPPORTING ROLE","Jason Robards","All the President's Men","WINNER"
5415,1976,1977,49,"ACTOR IN A SUPPORTING ROLE","Burt Young","Rocky","NOMINATED"
5515,1977,1978,50,"ACTOR IN A SUPPORTING ROLE","Mikhail Baryshnikov","The Turning Point","NOMINATED"
5516,1977,1978,50,"ACTOR IN A SUPPORTING ROLE","Peter Firth","Equus","NOMINATED"
5517,1977,1978,50,"ACTOR IN A SUPPORTING ROLE","Alec Guinness","Star Wars","NOMINATED"
5518,1977,1978,50,"ACTOR IN A SUPPORTING ROLE","Jason Robards","Julia","WINNER"
5519,1977,1978,50,"ACTOR IN A SUPPORTING ROLE","Maximilian Schell","Julia","NOMINATED"
5624,1978,1979,51,"ACTOR IN A SUPPORTING ROLE","Bruce Dern","Coming Home","NOMINATED"
5625,1978,1979,51,"ACTOR IN A SUPPORTING ROLE","Richard Farnsworth","Comes a Horseman","NOMINATED"
5626,1978,1979,51,"ACTOR IN A SUPPORTING ROLE","John Hurt","Midnight Express","NOMINATED"
5627,1978,1979,51,"ACTOR IN A SUPPORTING ROLE","Christopher Walken","The Deer Hunter","WINNER"
5628,1978,1979,51,"ACTOR IN A SUPPORTING ROLE","Jack Warden","Heaven Can Wait","NOMINATED"
5730,1979,1980,52,"ACTOR IN A SUPPORTING ROLE","Melvyn Douglas","Being There","WINNER"
5731,1979,1980,52,"ACTOR IN A SUPPORTING ROLE","Robert Duvall","Apocalypse Now","NOMINATED"
5732,1979,1980,52,"ACTOR IN A SUPPORTING ROLE","Frederic Forrest","The Rose","NOMINATED"
5733,1979,1980,52,"ACTOR IN A SUPPORTING ROLE","Justin Henry","Kramer vs. Kramer","NOMINATED"
5734,1979,1980,52,"ACTOR IN A SUPPORTING ROLE","Mickey Rooney","The Black Stallion","NOMINATED"
5841,1980,1981,53,"ACTOR IN A SUPPORTING ROLE","Judd Hirsch","Ordinary People","NOMINATED"
5842,1980,1981,53,"ACTOR IN A SUPPORTING ROLE","Timothy Hutton","Ordinary People","WINNER"
5843,1980,1981,53,"ACTOR IN A SUPPORTING ROLE","Michael O'Keefe","The Great Santini","NOMINATED"
5844,1980,1981,53,"ACTOR IN A SUPPORTING ROLE","Joe Pesci","Raging Bull","NOMINATED"
5845,1980,1981,53,"ACTOR IN A SUPPORTING ROLE","Jason Robards","Melvin and Howard","NOMINATED"
5939,1981,1982,54,"ACTOR IN A SUPPORTING ROLE","James Coco","Only When I Laugh","NOMINATED"
5940,1981,1982,54,"ACTOR IN A SUPPORTING ROLE","John Gielgud","Arthur","WINNER"
5941,1981,1982,54,"ACTOR IN A SUPPORTING ROLE","Ian Holm","Chariots of Fire","NOMINATED"
5942,1981,1982,54,"ACTOR IN A SUPPORTING ROLE","Jack Nicholson","Reds","NOMINATED"
5943,1981,1982,54,"ACTOR IN A SUPPORTING ROLE","Howard E. Rollins, Jr.","Ragtime","NOMINATED"
6043,1982,1983,55,"ACTOR IN A SUPPORTING ROLE","Charles Durning","The Best Little Whorehouse in Texas","NOMINATED"
6044,1982,1983,55,"ACTOR IN A SUPPORTING ROLE","Louis Gossett, Jr.","An Officer and a Gentleman","WINNER"
6045,1982,1983,55,"ACTOR IN A SUPPORTING ROLE","John Lithgow","The World According to Garp","NOMINATED"
6046,1982,1983,55,"ACTOR IN A SUPPORTING ROLE","James Mason","The Verdict","NOMINATED"
6047,1982,1983,55,"ACTOR IN A SUPPORTING ROLE","Robert Preston","Victor/Victoria","NOMINATED"
6154,1983,1984,56,"ACTOR IN A SUPPORTING ROLE","Charles Durning","To Be or Not to Be","NOMINATED"
6155,1983,1984,56,"ACTOR IN A SUPPORTING ROLE","John Lithgow","Terms of Endearment","NOMINATED"
6156,1983,1984,56,"ACTOR IN A SUPPORTING ROLE","Jack Nicholson","Terms of Endearment","WINNER"
6157,1983,1984,56,"ACTOR IN A SUPPORTING ROLE","Sam Shepard","The Right Stuff","NOMINATED"
6158,1983,1984,56,"ACTOR IN A SUPPORTING ROLE","Rip Torn","Cross Creek","NOMINATED"
6258,1984,1985,57,"ACTOR IN A SUPPORTING ROLE","Adolph Caesar","A Soldier's Story","NOMINATED"
6259,1984,1985,57,"ACTOR IN A SUPPORTING ROLE","John Malkovich","Places in the Heart","NOMINATED"
6260,1984,1985,57,"ACTOR IN A SUPPORTING ROLE","Noriyuki 'Pat' Morita","The Karate Kid","NOMINATED"
6261,1984,1985,57,"ACTOR IN A SUPPORTING ROLE","Haing S. Ngor","The Killing Fields","WINNER"
6262,1984,1985,57,"ACTOR IN A SUPPORTING ROLE","Ralph Richardson","Greystoke: The Legend of Tarzan, Lord of the Apes","NOMINATED"
6367,1985,1986,58,"ACTOR IN A SUPPORTING ROLE","Don Ameche","Cocoon","WINNER"
6368,1985,1986,58,"ACTOR IN A SUPPORTING ROLE","Klaus Maria Brandauer","Out of Africa","NOMINATED"
